Date,AAPL_ret,JPM_ret,MSFT_ret,AAPL_call_ret,MSFT_call_ret,JPM_put_ret
2021-04-05,0.023577319983803857,0.005300840305957566,0.027728592906052896,0.04891046993594683,0.052350054069152385,0.007518515280506399
2021-04-06,0.002462164063879113,-0.007030147318524249,-0.004858238835551476,-0.12693822161452506,-0.04210104244953683,-0.020465679116537072
2021-04-07,0.013390613580252397,0.015667828104241055,0.008230412371958984,-0.09588651728431563,-0.04763781027519376,0.0387119477935447
2021-04-08,0.019233579107664323,0.0012263870681246125,0.013405431171244597,0.027699679338305527,0.012828870226806455,-0.0611467233148868
2021-04-09,0.02025172485355342,0.007477988553296067,0.010266409550140354,0.030765417069073875,-0.014062482991628267,0.009242705407211282
2021-04-12,-0.013233077220899614,-0.0021115079873662568,0.00023471373327099698,0.0024182522936642137,-0.009159309339730193,-0.020752683687615625
2021-04-13,0.024306745245536776,-0.011926899372332711,0.01008164261306943,0.02372589417111093,0.005110759369421292,0.0071088267984584785
2021-04-14,-0.017853317337560792,-0.0186902855698019,-0.011219077427813584,0.015185164265533402,0.008905362385591697,0.01218665212047454
2021-04-15,0.0187078682653683,0.006348793040937162,0.01529810627064876,0.03142096384228554,0.02363654977594276,-0.004023678487345972
2021-04-16,-0.0025279845351209307,0.007425971585088176,0.004778343085461545,-0.13395230910684885,-0.1159378832478487,-0.0284290896047521
2021-04-19,0.005068782874961597,-0.0042402263989609335,-0.007670508462117809,-0.006853944838107751,0.01046608217341305,-0.04009980791849688
2021-04-20,-0.012830100900380947,-0.022142260066632113,-0.0018551421789206879,-0.04004000544323583,-0.046502405198974084,-0.061926849963280683
2021-04-21,0.0029298269006954314,0.00850813827666208,0.008983267528487993,-0.012077624344953075,0.01116470948420134,0.001388291958158705
2021-04-22,-0.011685189603394819,-0.021057411108087343,-0.013086271266613991,-0.05544165590278227,0.00591979478564153,0.04843187807144811
2021-04-23,0.0180387636974626,0.019135515081725618,0.015475999227106962,0.04125978546915543,-0.019653303178522874,0.05422758565051766
2021-04-26,0.002977658819540263,0.002463617765085191,0.0015318271196946842,0.003777792916657585,-0.019609597992913397,-0.04456010754422646
2021-04-27,-0.0024496181453678156,0.0045830018445676135,0.0016057339825745753,0.003567400196306192,-0.014296939209863191,-0.029873252125119265
2021-04-28,-0.006027220554787993,0.006479084696918047,-0.028285706793222065,-0.03002321937486463,0.08406848301839132,-0.01215258061057678
2021-04-29,-0.0007488317884307705,0.019444265146550954,-0.008053116539272764,-0.022538770041346745,-0.00989347578821731,0.045125347428458085
2021-04-30,-0.015133023992300432,-0.008892100735593877,-0.001306838423650869,0.034337350088990304,-0.08731773548295274,-0.005880519165283982
2021-05-03,0.008215208678754138,-0.0029259619250341373,-0.0012689126590600397,-0.04541376899894356,-0.11951872781454831,-0.005883756973948384
2021-05-04,-0.03538547071336118,0.013823708386139222,-0.01615977330243601,0.14183589826047283,0.032823759228958416,0.035831300402178634
2021-05-05,0.0019554317524876907,0.013120921839501198,-0.005327182145385634,-0.01531066170090667,-0.014232492316271439,0.0009529766416824792
2021-05-06,0.012802306896760873,0.020124094993253072,0.01322674434510418,-0.00985202125566953,0.01225522061401274,0.08240263080316446
2021-05-07,0.005327723197256384,0.0034230615270658404,0.010931947369705153,-0.040673775564899706,0.013835820907460716,-0.001386170470431991
2021-05-10,-0.025804634217901468,-0.0001241141445987859,-0.020914370966971574,0.0282398754886104,0.04944883460580396,-0.0019214027776814913
2021-05-11,-0.007410323963326082,-0.01662325500655859,-0.0038431116456860703,-0.08569054830901002,-0.027783200915187156,0.006791645531398549
2021-05-12,-0.02493856136265926,-0.006875254524382202,-0.029362830659815375,0.007362448416059042,0.07253752687229587,-0.06100126025777475
2021-05-13,0.01791968151838752,0.02572225256060423,0.01686187063225697,0.013620509250297008,0.02556428469059968,0.11395235707950424
2021-05-14,0.019844881570051376,0.015541750010671374,0.021067445254254524,0.08324642723981479,0.09160908907073062,0.03514799515964029
2021-05-17,-0.009258528785203612,0.004024502719160994,-0.011968642078474034,-0.011218518487927875,-0.0043886832105940465,-0.0048667364447162464
2021-05-18,-0.011245923992148077,-0.014088917501349107,-0.008565110819181654,-0.01434844816404568,-0.0046472664381426165,-0.06591923385604936
2021-05-19,-0.0012813497994218492,-0.0076380297237995665,0.00247416218081864,-0.004948664454692997,-0.011339479884563741,0.009832583575740017
2021-05-20,0.021012038161874802,-0.0017379362815592714,0.013820188002476419,0.07222404137796357,0.03331523105777512,-0.09735414945898868
2021-05-21,-0.014767159848318112,0.011378521361596894,-0.005314835905348536,-0.04145945630306891,-0.042656367503828396,-0.021496600048975356
2021-05-24,0.01331431957992013,0.005409976280486228,0.022882115760413768,0.03783200805130371,0.10119031739566542,0.005175312420080624
2021-05-25,-0.0015735634456786052,-0.010333703654964443,0.003748350214637819,-0.001454561387906561,0.005869382300500714,0.028581327391346
2021-05-26,-0.0003940108625101191,-0.00012354044015783217,-0.0009139526818512378,-0.001186436676828606,-0.08539715700727946,0.00016993517069119335
2021-05-27,-0.012376940860355123,0.015571833495654719,-0.00866814901804347,-0.0033171566566664312,-0.00740121008905148,-0.005751788736159225
2021-05-28,-0.005347894046119794,-0.0006690323477974713,0.0014840537868228143,-0.020094459268454656,0.0018114636695827357,-0.02615738579176652
2021-06-01,-0.002648386808172254,0.011020217113322683,-0.009131594765060314,-0.015055708689090452,0.00039836853059549426,0.013016077533463122
2021-06-02,0.006276400103219615,6.010455714400287e-05,-0.0004043650956144784,-0.11243389146519511,-0.033158829603051054,-0.0181557282137621
2021-06-03,-0.012154409046802428,0.0006625561200317431,-0.006429317575490701,0.0022555980202927373,-0.004645668931110847,-0.01965620561581971
2021-06-04,0.01902223627524613,0.001624747010461336,0.020674659533531425,0.047806341147112574,0.05474481946740384,-0.07050083143677255
2021-06-07,7.962057167198999e-05,-0.004686031172070337,0.012042023277538005,-0.0054001411804739385,0.015200234489382014,0.004416576610200895
2021-06-08,0.006671585829262305,-0.00398441635769009,-0.0048854371688250575,-0.06905049249133155,-0.062315556158295426,0.002420554488988813
2021-06-09,0.0030773502081000714,-0.012484754822205013,0.0040383418105753854,-0.0046572975986043375,0.0009129269825476349,-0.04480673847663441
2021-06-10,-0.008023341747863233,-0.015588677812381824,0.014393379977766019,-0.10098661874973058,-0.12692189411862798,0.038815251287652064
2021-06-11,0.009832930504330761,-0.0006858286734758856,0.0025268476019346675,-0.029136436026428902,-0.03297420587025712,-0.1652538168451766
2021-06-14,0.024577921255319213,-0.016968978948101565,0.007755087835897401,0.06466143600039587,-0.060261637669979384,-0.026321988855901535
2021-06-15,-0.006437704896144036,-0.01516811011882091,-0.005886777651294417,-0.015975699729793513,-0.04052401988215937,0.024406571057028037
2021-06-16,0.003933727573877999,0.007024121125671634,-0.0037933840539282615,-0.027715888827846702,-0.02666232904711152,-0.008372253470661617
2021-06-17,0.012601080747785876,-0.028860146196414305,0.013676448529307272,0.03039927849761792,0.042993243741074494,0.16537705936574376
2021-06-18,-0.010091806749962795,-0.02530336237651154,-0.005634589490872699,-0.05173492369243271,-0.015688308705453347,0.07463811741584547
2021-06-21,0.014103572153598254,0.016968699548637556,0.012334596139097043,-0.015320714681610004,0.016676233994451506,0.05515238096998343
2021-06-22,0.012698527801746184,-0.0014624522870524403,0.010966340953399989,0.009798733288035821,-0.08004403898826795,-0.015933368038813622
2021-06-23,-0.0020899800495013388,0.006058504081832838,-0.0009039238953552076,-0.0010366185979667764,0.003098922450673225,0.015666927763421823
2021-06-24,-0.0021688009141732634,0.009197852321454647,0.0053529059561505665,0.0009531706726055855,0.0029670799672185666,0.03439971274535236
2021-06-25,-0.0022488230601046544,0.01009743243079142,-0.0062619004658097666,-0.04950754433037141,-0.02232545246777151,-0.019920665385004588
2021-06-28,0.012546010156305076,0.001817696071064745,0.013960991314420523,0.013162450545299409,0.049120354340932204,0.0050857437723885734
2021-06-29,0.011500450444549504,-0.0012311550223068624,0.009973420626682161,0.012170601725516761,-0.035672204575956434,-0.03771362708805637
2021-06-30,0.004621137232990957,0.009082616768197216,-0.0018424515535558905,0.003957884949148172,0.003704633428888382,0.03656485432078105
2021-07-01,0.0022633192039880345,0.00990095189332929,0.002584193426171,-0.0716412256584974,-0.038895708247787875,0.03746876852251679
2021-07-02,0.01959652072716156,-0.0009603666707678205,0.022275206066812103,0.02433595316079251,0.041530494273251284,-0.0037475282388685915
2021-07-06,0.014718371142663944,-0.016791483913775274,3.6144975329666096e-05,0.028974676119513987,-0.010125272092171844,0.013965515819426289
2021-07-07,0.017955429712615434,0.0011732039593299604,0.008175310248360601,0.055409428304651565,-0.022507329801451537,0.004421406545680906
2021-07-08,-0.009199905841521971,-0.017253619199259718,-0.008966376906527018,0.04838163885528579,0.06021363567388027,0.00012018608474662074
2021-07-09,0.013055115952633756,0.031999445142033345,0.0018743638717133582,-0.027721848630556822,-0.031136062690433897,0.18232407225714908
2021-07-12,-0.004203812945883234,0.014316005760947048,-0.0022305629611506506,0.02297014826313326,0.009943116994436396,0.04134992244962543
2021-07-13,0.00788926994408734,-0.014873436742759538,0.01319753898912257,-0.07809921966340261,0.03827533692970997,-0.022255384733882666
2021-07-14,0.02410061877719949,-0.003405426247896748,0.005445261594855921,0.06806181314418724,-0.028462981438740598,-0.029089077114974438
2021-07-15,-0.004492224432081526,0.002192160980062141,-0.005238603672535924,0.02642050097372972,0.003832957781882973,-0.002947333233111693
2021-07-16,-0.01407585866957728,-0.022835402688538564,-0.0009963947295731357,0.06929165114653002,-0.024297129033737708,-0.061353684191092994
2021-07-19,-0.026914712564301446,-0.032519167231506385,-0.01332159245227782,0.12090513587616658,0.05570698494964921,0.020215629380367472
2021-07-20,0.025974129963555193,0.018643079933650997,0.008339294271408004,0.08231251931233596,-0.009956009266053334,0.025844337970467812
2021-07-21,-0.005131819257242376,0.021040421612479765,0.007446681907153918,-0.0009398286057080707,-0.007032002351993971,0.06916022732080784
2021-07-22,0.009628716121751202,-0.012625648024688907,0.016844098096772786,0.007302966534480815,0.07121082211846241,0.0035591607288074645
2021-07-23,0.011989203426471917,-0.0019214586683045098,0.012336677651632266,0.01113330780646038,0.032889251884930415,-0.010228123279791279
2021-07-26,0.0028942418491511024,0.006704606162678095,-0.002140456340701591,-0.004740024580676017,-0.0227016212477813,0.00037839111451720697
2021-07-27,-0.014900116010278408,-0.0013184765709850499,-0.008683582515555566,0.0316569585429709,0.007330004151647085,-0.0017936893910051044
2021-07-28,-0.012196054116962673,0.0016504122822196265,-0.0011167766299795545,0.012347689212312218,-0.010619045821264606,0.002067683457822156
2021-07-29,0.004552458350141508,0.008569801430525548,0.0009785485824982398,0.004528599608165429,-0.004466519263729651,0.0075426363781287975
2021-07-30,0.0015104660848384022,-0.007974113217564027,-0.005549964264356277,0.0017452074760333502,0.014473021096991667,-0.014976271465562796
2021-08-02,-0.002330894458654309,-0.004018543737624225,-0.0003160153794151688,-0.03531104565794485,-0.12893385311828898,-0.0032842551710372536
2021-08-03,0.012644519376838526,0.01137746824798147,0.00807561157302028,0.006175650574443692,0.02393605568784296,-0.0008095378932645447
2021-08-04,-0.002782406108505886,-0.010791915275011998,-0.0021246234028111655,-0.03733694273209931,-0.014339630948390303,0.0009287143372005424
2021-08-05,0.0007484472033179035,0.012628869495105555,0.01050562628955709,-0.014674512480457702,-0.003361064102403777,-0.003400494652325503
2021-08-06,-0.004767291085572611,0.028403645244503783,-0.0002074316743901905,-0.02162245833630083,0.0018992790586949138,0.0035745100506228145
2021-08-09,-0.00034173252303970614,-0.001079517062258617,-0.003903630676202363,-0.0037412077932665877,0.0027514937752932678,-0.024398411624653282
2021-08-10,-0.0033543099182017366,0.012267255284534428,-0.006554861763116038,-0.009750600892675654,-0.03499227842253283,-0.000562301311931801
2021-08-11,0.0017856138288632195,0.011930277512748555,0.001780304185770465,-0.09638674924351198,-0.00647651548214756,0.022242951854691162
2021-08-12,0.020773494231326017,0.003909068066704657,0.00996679170344228,0.10169973657360609,0.02500993966113363,0.004334417464540774
2021-08-13,0.0014103175221080733,-0.011187392995354428,0.010489670526730555,-0.035070591271326945,0.03742651454865498,-0.06837511066345203
2021-08-16,0.013548086682641403,-0.006563418024844281,0.005975872303417118,-0.12379506620595537,-0.09353221888733576,-0.18731612589089575
2021-08-17,-0.006154028809101653,-0.012080355039387092,-0.005159556931255915,-0.13116857717410524,0.009875215134335313,-0.012926210649310321
2021-08-18,-0.025500993812331396,-0.00910809930623413,-0.006119168067943104,0.1599587702708054,0.011581885868087838,-0.06352654454291118
2021-08-19,0.002322867124346706,-0.008355751046071669,0.020774956412261236,-0.016288846969588988,0.07977373563422185,-0.031245184446820007
2021-08-20,0.010156579852746983,0.0028520408884991078,0.025575769165084195,0.0007450955208780918,0.19139536080625819,0.000978441874143865
2021-08-23,0.010257443092083873,0.012797188579098506,0.0009525200670283951,0.03224051600426692,-0.0050027843161752905,0.03717473946252081
2021-08-24,-0.000601200525229828,0.006190385724802683,-0.0066631623775426085,-0.05645509654720804,-0.019194277645370295,0.008129758875293547
2021-08-25,-0.00842145348643819,0.02061241847063533,-0.0020156046474597566,-0.030329509918074482,0.00038291953612801244,0.09497601584251347
2021-08-26,-0.00552713357882717,0.005158164607571791,-0.009668683866063232,0.0024106918191248994,0.03328968111838937,-0.0002955725428261946
2021-08-27,0.007184528234449372,0.00803669968471743,0.0021061621512434847,0.01731913050355982,-0.01591134387776616,-0.013361325297343352
2021-08-30,0.030416964315336692,-0.016007262177490378,0.012912242630694903,0.2205968813322694,0.037933770596559,0.04899703488760765
2021-08-31,-0.008424387807950406,-0.003054019200001701,-0.00563271774389873,-0.008026019476227608,0.007460372340065691,-0.01103977271554768
2021-09-01,0.004478567581784221,-0.00143777574557169,-0.00016548295588358908,0.0019377157375766174,-0.00417709389944787,-0.03281330455018805
2021-09-02,0.0074748853407278215,0.004633062931664211,-0.0022527622483151655,0.012213278732696509,-0.013912402759280185,-0.015231631544266211
2021-09-03,0.004230562401607685,-0.00604522121289075,-3.3365670753848775e-05,-0.004942741774508708,-0.0002469944666405599,-0.15623570437852086
2021-09-07,0.015489282103134494,-0.0017554722606304418,-0.003187891928553954,0.04085234728534526,-0.0054180506437010445,-0.0009429376991400007
2021-09-08,-0.010083749295169087,-0.004459743383769754,9.999943158223168e-05,0.01297749173188567,-0.02050769892733062,-0.040641296620866685
2021-09-09,-0.006704844418319311,0.004353324878903608,-0.00985990533211012,0.008450386150301803,0.030671835209066245,-0.03688891866717592
2021-09-10,-0.033101822058909436,-0.011495641552765279,-0.005180856407108303,0.0864170085816589,-0.012136984010377105,0.017271259517689153
2021-09-13,0.0038935449492520924,0.015887094642122568,0.004328858619362164,0.005443479604073875,-0.01728460487922967,0.0677335948502531
2021-09-14,-0.009562314923147297,-0.017452658833657986,0.009427605773702386,-0.02303055241810681,0.022626128607877938,0.05308755888593697
2021-09-15,0.006143849435715776,0.006939460135880093,0.016778442848695896,0.008049418577601664,0.06738909416508054,-0.0177205348581716
2021-09-16,-0.0016104119945385964,-0.000442531682249947,0.0013124424750379227,-0.09089493973218254,-0.016186670093523814,-0.025669142460189476
2021-09-17,-0.018348128429663935,-0.0025937042948460665,-0.017528334623937325,0.03335978098488157,-0.01947456074493381,-0.023592875389064627
2021-09-20,-0.021360953521142423,-0.029933765267325385,-0.018574970253662615,0.018342035314107497,-0.11382184866978007,0.20103735879687945
2021-09-21,0.0034279028189661,0.00013064041671162485,0.001698954569606892,-0.012172786231862243,0.003102996751198628,-0.03596300061120872
2021-09-22,0.016872657799026136,0.01915281617036846,0.012822264859851495,0.06212829342574766,0.06407211927899326,0.09035751762955613
2021-09-23,0.006719231148975213,0.03380161518635627,0.0032823192459725536,0.00652161253309802,0.00672771617996859,0.16132287697127667
2021-09-24,0.0006127801912720887,0.011539889204792875,-0.0007011283873983309,-0.002686469460324914,-0.026815691564972988,0.026351715917257712
2021-09-27,-0.01055010039320492,0.024165828051092353,-0.017303960349532965,-0.005691914815930121,0.061910493986130355,0.09233668226097191
2021-09-28,-0.023801137242957515,-0.005389713758249148,-0.036203801757944354,-0.09998488302158914,0.17156867844222012,-0.037849211590318066
2021-09-29,0.006483065027883095,-0.0007829017381322245,0.0016933400603311721,0.016652851013983172,0.004692576555621608,-0.0030580969151948745
2021-09-30,-0.009311924285575923,-0.01361853312319039,-0.007324104502529072,-0.012758725804262738,-0.005896665376611265,0.015108720858175495
2021-10-01,0.008127175130204556,0.02101544605442829,0.025468148758529985,0.010261444693917543,0.15490350097965977,0.06639719056510351
2021-10-04,-0.024605825348053334,-0.0010773015921109463,-0.020719402758324512,0.020787805267391546,0.021156413605322166,-0.007747613861331826
2021-10-05,0.014158633749197236,0.016330346418587327,0.019956862996766134,0.007205230882354474,0.0805574835499765,0.03512914699152225
2021-10-06,0.006307095689957798,0.0021345287712712935,0.015064503615693114,0.018440367743035813,0.044543325875067374,-0.00475479617224428
2021-10-07,0.009084316857878028,0.006330485368630123,0.005936308253804423,0.029614922154808765,0.001748370154440515,0.0070810727358148196
2021-10-08,-0.0027217092817722888,0.0007644490536355963,0.0,-0.12257141482149503,-0.002616938103271682,-0.02578006951116485
2021-10-11,-0.0006296329252055699,-0.021031580326610122,-0.002102799256400778,-0.006030477481181018,-0.0038486460312934234,0.02957728733887155
2021-10-12,-0.009103146783243865,-0.007681422200669918,-0.004588396873670075,-0.010144616146903984,-0.01374540244631628,-0.04039263637037194
2021-10-13,-0.004239812696770429,-0.026366784439766033,0.011711266656690755,-0.015691461524551586,-0.005300708427198431,0.059145310166934584
2021-10-14,0.02022541352977214,0.015341951415206445,0.021734083705009066,0.10127425422891045,0.07693005560794486,0.0332195643404114
2021-10-15,0.007512784028784525,0.019208155778589253,0.0048223702035654625,-0.025636877373411915,-0.02516415501504421,0.04275167528772905
2021-10-18,0.011806128471195443,-0.00035999646818951625,0.010124649016633791,-0.04315577267395099,-0.02586763976273332,-0.10830840382585649
2021-10-19,0.015080179324381326,0.01212848575161396,0.00305920708634555,0.045234611582648965,0.0030829170848725163,0.015291764902737093
2021-10-20,0.0033609130407012966,0.013466312752851595,-0.002660530896520852,-0.034372547836802214,-0.013707281377495106,-0.0011618868816135608
2021-10-21,0.0014740322286452834,-0.007843760878336159,0.010897569059171941,-0.003982587709902341,0.020398149328068937,-0.09840620147314405
2021-10-22,-0.005285011872907086,0.013451220826675048,-0.0051487114037293,0.0011455268926070516,-0.0003622979667621262,0.018613418030890783
2021-10-25,-0.00033608169041010605,-0.004889745179958882,-0.003331578472383856,-0.02299094474371355,-0.04310081264740895,-0.0656763453809972
2021-10-26,0.004574787729219487,0.002691019290727681,0.006425986812083284,-0.12211723429331178,-0.21147141764046262,-0.005244627608329999
2021-10-27,-0.003147802749675188,-0.020828547960143107,0.0421141846025368,-2.547105941386185e-06,0.2894005948689933,0.05324636914508263
2021-10-28,0.02499204458887405,0.015074871968459247,0.0036508911146657663,0.10276563386335646,-0.021678783182406902,0.00742098769465116
2021-10-29,-0.01815603596930071,-0.0027589756741971394,0.022414461596612867,0.06419717141259218,0.007779004840046788,-0.052708998550900055
2021-11-01,-0.005607418039159651,-0.0005296190633333753,-0.006785189685360682,-0.13196637176394133,-0.09341263175529835,-0.0008729637802673551
2021-11-02,0.00711603924159121,0.003945751604695902,0.011415932285307573,-0.01693479197978398,-0.013209915647796278,-0.0322569164772053
2021-11-03,0.009798798190744806,0.00035204374767427993,0.0026116275379401976,0.017955793463336756,-0.00600635297739871,-4.9902122102873925e-05
2021-11-04,-0.0034987004488515883,-0.013135525420022942,0.007305315747723418,-0.0024208266243489485,0.007290947209957599,0.008692346278662777
2021-11-05,0.0035823987364920207,-0.0014263154444191795,-0.0011296437086086852,-0.003546812206221439,0.0018463710440803638,-0.0015480322364880283
2021-11-08,-0.005552808266281017,0.006010215399584684,0.002767691870408262,0.008229036570765791,-0.008696491787967608,-0.06262692843272744
2021-11-09,0.002459649354989324,-0.007571367147749086,-0.003086353481238091,-0.03225681021729099,-0.009095887215023746,-0.007909418799952217
2021-11-10,-0.019163231981941253,-0.0009536665149110224,-0.015329619359191304,0.08212848633592329,0.06252711590718096,-0.1529173807396612
2021-11-11,-0.0003380760523670201,-5.945251513461702e-05,0.004927447994390377,-0.06894991374325732,-0.04059211892945869,-0.04770133689704059
2021-11-12,0.01433727063501311,-0.00447467445284766,0.012905133566720961,0.0439758211756176,0.024188185713601262,-0.09610865644908162
2021-11-15,6.64743066418616e-05,-0.0017978945508082544,-0.0019303769316437736,-0.022934486976141866,0.0012302856859467415,-0.0006798491844097754
2021-11-16,0.006666825917440278,-0.007204836450100616,0.010235714016410657,-0.03282534318849961,0.015002565793441835,-0.04532790204306436
2021-11-17,0.016489983968200006,-0.005382141473872282,0.0006787492660378369,0.07375324276735751,-0.006172363389665425,-0.08205311959217354
